tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Date
1402,35:54.3,59:16.5,3195,Sip Ave,40.7308971,-74.06391263,3213,Van Vorst Park,40.71848892,-74.04772663,43997,Customer,1970,0,Apr-21
606,35:57.4,46:03.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3209,Brunswick St,40.7241765,-74.0506564,43332,Customer,1970,0,Apr-21
116,36:01.7,37:57.9,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,44418,Customer,1970,0,Apr-21
268,37:58.6,42:27.3,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,46947,Customer,1970,0,Apr-21
264,39:40.8,44:05.4,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,44737,Customer,1970,0,Apr-21
2477,39:57.2,21:14.5,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,41076,Customer,1970,0,Apr-21
587,39:58.8,49:46.5,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,43361,Customer,1970,0,Apr-21
762,40:59.6,53:41.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,42434,Customer,1970,0,Apr-21
772,42:23.9,55:16.1,3196,Riverview Park,40.7443187,-74.0439909,3640,Journal Square,40.73367,-74.0625,18220,Customer,1970,0,Apr-21
2591,42:24.3,25:35.9,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,28367,Customer,1970,0,Apr-21
1423,42:53.4,06:36.5,3694,Jackson Square,40.71113,-74.0789,3205,JC Medical Center,40.71653978,-74.04963791,32971,Customer,1970,0,Apr-21
271,43:11.7,47:43.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,42635,Customer,1970,0,Apr-21
3524,43:56.0,42:40.7,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,43544,Customer,1970,0,Apr-21
897,43:57.6,58:55.0,3209,Brunswick St,40.7241765,-74.0506564,3481,York St,40.71649,-74.04105,44358,Customer,1970,0,Apr-21
789,44:00.1,57:09.8,3209,Brunswick St,40.7241765,-74.0506564,3481,York St,40.71649,-74.04105,27708,Customer,1970,0,Apr-21
3506,44:19.3,42:45.4,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,42890,Customer,1970,0,Apr-21
385,46:35.0,53:00.9,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,15730,Customer,1970,0,Apr-21
491,47:09.9,55:21.1,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,44703,Subscriber,1976,2,Apr-21
343,47:58.1,53:41.2,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,48911,Customer,1970,0,Apr-21
450,48:05.4,55:36.3,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,48913,Customer,1970,0,Apr-21
199,48:15.2,51:34.4,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,40954,Customer,1970,0,Apr-21
3299,49:06.3,44:05.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,48922,Customer,1970,0,Apr-21
409,49:24.3,56:13.9,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,44737,Subscriber,1962,1,Apr-21
6184,49:30.3,32:35.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45340,Customer,1970,0,Apr-21
3867,49:37.4,54:04.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42419,Customer,1970,0,Apr-21
3268,49:38.8,44:07.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,20105,Customer,1970,0,Apr-21
5565,50:46.6,23:32.5,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,45264,Customer,1970,0,Apr-21
809,51:32.0,05:01.7,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,44425,Customer,1970,0,Apr-21
6127,51:33.6,33:41.5,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,27479,Customer,1970,0,Apr-21
1252,52:12.8,13:05.3,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,44774,Customer,1970,0,Apr-21
1233,52:35.5,13:08.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42949,Customer,1970,0,Apr-21
556,52:42.2,01:59.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,40168,Customer,1970,0,Apr-21
358,55:04.8,01:03.1,3220,5 Corners Library,40.73496102,-74.05950308,3209,Brunswick St,40.7241765,-74.0506564,44370,Customer,1970,0,Apr-21
327,55:09.2,00:37.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517768,-74.03768331,43402,Customer,1970,0,Apr-21
732,55:25.8,07:38.6,3195,Sip Ave,40.7308971,-74.06391263,3205,JC Medical Center,40.71653978,-74.04963791,27655,Customer,1970,0,Apr-21
2263,55:32.8,33:16.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42161,Subscriber,1993,2,Apr-21
2192,56:31.6,33:03.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,48913,Subscriber,1994,1,Apr-21
969,58:25.6,14:35.4,3481,York St,40.71649,-74.04105,3214,Essex Light Rail,40.7127742,-74.0364857,41608,Customer,1970,0,Apr-21
2649,59:41.6,43:50.7,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,44418,Customer,1970,0,Apr-21
866,59:54.9,14:21.1,3481,York St,40.71649,-74.04105,3214,Essex Light Rail,40.7127742,-74.0364857,43206,Customer,1970,0,Apr-21
773,00:57.4,13:50.8,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46627,Customer,1970,0,Apr-21
707,01:12.8,12:59.8,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,39421,Customer,1970,0,Apr-21
250,02:44.9,06:55.6,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,40954,Customer,1970,0,Apr-21
252,03:34.0,07:46.6,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,44787,Customer,1970,0,Apr-21
656,04:56.7,15:53.0,3185,City Hall,40.7177325,-74.043845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42485,Subscriber,1988,1,Apr-21
117,05:34.6,07:31.7,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,44664,Customer,1970,0,Apr-21
183,05:48.4,08:51.9,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42174,Customer,1970,0,Apr-21
840,06:16.3,20:17.2,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,39407,Customer,1970,0,Apr-21
424,06:50.5,13:54.9,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,44744,Customer,1970,0,Apr-21
384,06:56.4,13:20.8,3275,Columbus Drive,40.7183552,-74.03891444,3209,Brunswick St,40.7241765,-74.0506564,38874,Customer,1970,0,Apr-21
253,07:21.7,11:35.4,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,39839,Customer,1970,0,Apr-21
1054,07:40.5,25:15.1,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,40312,Customer,1970,0,Apr-21
355,08:27.0,14:22.7,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,38072,Customer,1970,0,Apr-21
262,09:47.5,14:10.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,44762,Customer,1970,0,Apr-21
382,09:58.7,16:21.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42450,Customer,1970,0,Apr-21
400,10:06.0,16:46.5,3211,Newark Ave,40.72152515,-74.04630454,3681,Grand St,40.71517768,-74.03768331,42358,Customer,1970,0,Apr-21
398,10:35.7,17:13.7,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,48740,Customer,1970,0,Apr-21
395,12:19.2,18:55.1,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,43803,Customer,1970,0,Apr-21
183,13:08.0,16:11.9,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,33652,Customer,1970,0,Apr-21
393,13:17.1,19:50.1,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,42371,Customer,1970,0,Apr-21
2715,13:46.9,59:02.7,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42805,Customer,1970,0,Apr-21
2534,14:19.2,56:33.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.04630454,46627,Customer,1970,0,Apr-21
1202,14:39.1,34:41.2,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38533,Customer,1970,0,Apr-21
1888,14:46.7,46:15.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,31661,Customer,1970,0,Apr-21
5162,15:00.8,41:03.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42138,Customer,1970,0,Apr-21
1099,15:15.6,33:35.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,39421,Customer,1970,0,Apr-21
1154,15:40.7,34:54.7,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43332,Customer,1970,0,Apr-21
6677,15:56.3,07:14.0,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517768,-74.03768331,35358,Customer,1970,0,Apr-21
2621,16:03.5,59:45.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,40954,Customer,1970,0,Apr-21
2612,16:04.2,59:37.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,48929,Customer,1970,0,Apr-21
5108,16:05.3,41:13.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44684,Customer,1970,0,Apr-21
2625,16:05.4,59:50.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,40488,Customer,1970,0,Apr-21
297,16:37.9,21:35.3,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,46079,Customer,1970,0,Apr-21
242,17:36.6,21:39.0,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,44664,Customer,1970,0,Apr-21
2947,17:42.8,06:50.2,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42574,Customer,1970,0,Apr-21
1170,19:34.1,39:04.4,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,48911,Customer,1970,0,Apr-21
1336,20:12.6,42:28.8,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,50171,Customer,1970,0,Apr-21
731,21:15.1,33:26.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,39407,Customer,1970,0,Apr-21
314,21:50.7,27:05.0,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978,-74.04963791,26703,Customer,1970,0,Apr-21
369,23:02.9,29:12.6,3214,Essex Light Rail,40.7127742,-74.0364857,3187,Warren St,40.7211236,-74.03805095,42160,Subscriber,1991,1,Apr-21
2646,23:49.3,07:55.4,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42316,Customer,1970,0,Apr-21
1380,23:50.1,46:50.7,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42452,Customer,1970,0,Apr-21
330,23:58.1,29:28.2,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,49081,Customer,1970,0,Apr-21
237,24:41.8,28:39.0,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42823,Customer,1970,0,Apr-21
236,24:47.6,28:44.3,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42593,Customer,1970,0,Apr-21
213,25:19.1,28:52.4,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,42174,Customer,1970,0,Apr-21
5258,26:04.1,53:42.3,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42105,Customer,1970,0,Apr-21
5225,26:13.5,53:19.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,46472,Customer,1970,0,Apr-21
1543,27:30.7,53:14.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,42580,Customer,1970,0,Apr-21
2548,27:36.3,10:05.1,3205,JC Medical Center,40.71653978,-74.04963791,3681,Grand St,40.71517768,-74.03768331,48740,Customer,1970,0,Apr-21
928,28:08.1,43:36.4,3195,Sip Ave,40.7308971,-74.06391263,3209,Brunswick St,40.7241765,-74.0506564,28012,Customer,1970,0,Apr-21
2483,28:29.9,09:53.9,3205,JC Medical Center,40.71653978,-74.04963791,3681,Grand St,40.71517768,-74.03768331,28583,Customer,1970,0,Apr-21
4701,29:34.5,47:55.6,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42174,Customer,1970,0,Apr-21
594,29:46.7,39:41.4,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,40866,Customer,1970,0,Apr-21
148,30:00.3,32:28.5,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,39839,Customer,1970,0,Apr-21
973,30:40.1,46:53.5,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,28426,Customer,1970,0,Apr-21
209,30:48.9,34:18.1,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,32531,Subscriber,1962,1,Apr-21
516,30:59.2,39:36.1,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,45240,Customer,1970,0,Apr-21
1742,32:12.7,01:15.1,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,30143,Customer,1970,0,Apr-21
685,32:17.4,43:43.2,3202,Newport PATH,40.7272235,-74.0337589,3205,JC Medical Center,40.71653978,-74.04963791,44744,Customer,1970,0,Apr-21
733,32:29.9,44:43.6,3210,Pershing Field,40.74267714,-74.05178863,3201,Dey St,40.737711,-74.066921,43974,Customer,1970,0,Apr-21
5292,33:33.3,01:45.8,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.0404433,18063,Customer,1970,0,Apr-21
524,34:26.2,43:11.2,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42470,Customer,1970,0,Apr-21
1566,34:41.0,00:47.5,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,41002,Customer,1970,0,Apr-21
1580,35:59.5,02:20.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3276,Marin Light Rail,40.71458404,-74.04281706,46265,Customer,1970,0,Apr-21
1572,36:04.4,02:16.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3276,Marin Light Rail,40.71458404,-74.04281706,44556,Customer,1970,0,Apr-21
1353,36:46.8,59:20.2,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,46079,Customer,1970,0,Apr-21
1163,36:56.8,56:20.4,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,45364,Customer,1970,0,Apr-21
1346,36:58.8,59:25.7,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42205,Customer,1970,0,Apr-21
1117,37:37.5,56:14.6,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,42582,Customer,1970,0,Apr-21
1596,38:28.1,05:04.6,3214,Essex Light Rail,40.7127742,-74.0364857,3209,Brunswick St,40.7241765,-74.0506564,41608,Customer,1970,0,Apr-21
1551,38:58.0,04:49.2,3214,Essex Light Rail,40.7127742,-74.0364857,3209,Brunswick St,40.7241765,-74.0506564,43206,Customer,1970,0,Apr-21
654,40:53.9,51:48.5,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,39839,Subscriber,1986,2,Apr-21
1153,44:15.9,03:28.9,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42219,Customer,1970,0,Apr-21
764,45:04.8,57:49.1,3187,Warren St,40.7211236,-74.03805095,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42160,Customer,1970,0,Apr-21
1479,46:24.1,11:03.8,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,28012,Customer,1970,0,Apr-21
1075,47:40.0,05:35.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3694,Jackson Square,40.71113,-74.0789,44388,Customer,1970,0,Apr-21
2511,48:03.2,29:55.1,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,39329,Customer,1970,0,Apr-21
2284,48:23.2,26:27.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,31661,Customer,1970,0,Apr-21
355,48:39.4,54:35.1,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,45822,Subscriber,1991,1,Apr-21
953,50:17.7,06:11.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3694,Jackson Square,40.71113,-74.0789,48911,Customer,1970,0,Apr-21
322,51:44.5,57:06.5,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44787,Customer,1970,0,Apr-21
1017,52:00.3,08:58.0,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42161,Customer,1970,0,Apr-21
659,52:56.2,03:56.0,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,48913,Customer,1970,0,Apr-21
464,53:21.4,01:06.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,38533,Subscriber,1984,2,Apr-21
456,53:52.9,01:29.7,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,26976,Customer,1970,0,Apr-21
274,54:30.6,59:04.7,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,44505,Customer,1970,0,Apr-21
486,56:00.8,04:07.4,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,43544,Customer,1970,0,Apr-21
342,57:36.6,03:18.6,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,40168,Customer,1970,0,Apr-21
522,58:27.2,07:10.0,3273,Manila & 1st,40.72165072,-74.04288411,3483,Montgomery St,40.71942,-74.05099,42796,Customer,1970,0,Apr-21
2537,59:00.4,41:17.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42582,Customer,1970,0,Apr-21
2547,59:00.5,41:28.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,45364,Customer,1970,0,Apr-21
649,01:34.2,12:23.9,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,46079,Customer,1970,0,Apr-21
1340,01:47.5,24:07.6,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,40488,Customer,1970,0,Apr-21
1343,01:56.5,24:20.5,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,45363,Customer,1970,0,Apr-21
1267,03:08.1,24:15.8,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,42805,Customer,1970,0,Apr-21
1242,03:19.3,24:01.5,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,48929,Customer,1970,0,Apr-21
323,03:24.3,08:47.8,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,40858,Customer,1970,0,Apr-21
690,04:57.7,16:27.9,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,40168,Customer,1970,0,Apr-21
612,07:14.1,17:26.9,3638,Washington St,40.7242941,-74.0354826,3209,Brunswick St,40.7241765,-74.0506564,42574,Customer,1970,0,Apr-21
610,07:24.0,17:34.7,3268,Lafayette Park,40.71346383,-74.06285852,3209,Brunswick St,40.7241765,-74.0506564,40285,Customer,1970,0,Apr-21
399,08:24.3,15:04.2,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42450,Subscriber,1992,1,Apr-21
517,09:03.1,17:40.6,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.7177325,-74.043845,46947,Customer,1970,0,Apr-21
489,09:31.3,17:41.2,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42635,Customer,1970,0,Apr-21
642,10:40.0,21:22.2,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,45343,Customer,1970,0,Apr-21
797,11:21.1,24:39.0,3268,Lafayette Park,40.71346383,-74.06285852,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40866,Customer,1970,0,Apr-21
1586,13:20.2,39:46.2,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,44744,Customer,1970,0,Apr-21
200,13:23.0,16:43.2,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,15730,Customer,1970,0,Apr-21
1595,13:32.2,40:08.1,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,27759,Customer,1970,0,Apr-21
683,13:51.8,25:15.7,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,44971,Customer,1970,0,Apr-21
680,14:00.4,25:20.5,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,40958,Customer,1970,0,Apr-21
615,14:26.5,24:42.1,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,28012,Customer,1970,0,Apr-21
240,14:46.7,18:47.2,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42213,Customer,1970,0,Apr-21
447,14:57.7,22:25.3,3195,Sip Ave,40.7308971,-74.06391263,3212,Christ Hospital,40.73478582,-74.05044364,41962,Customer,1970,0,Apr-21
198,15:47.2,19:05.2,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,46627,Customer,1970,0,Apr-21
905,16:52.6,31:58.4,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,42434,Customer,1970,0,Apr-21
1160,17:21.6,36:42.4,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,40093,Customer,1970,0,Apr-21
848,17:29.5,31:38.3,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,43803,Customer,1970,0,Apr-21
340,17:39.2,23:20.0,3205,JC Medical Center,40.71653978,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,30009,Customer,1970,0,Apr-21
512,18:38.8,27:11.2,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.7177325,-74.043845,38533,Customer,1970,0,Apr-21
